Time,Count,Reading,Average,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 14:51:11,1,2.472,2.4720236056281295,0.00016287883409508094,0.0,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472022425346723,0.00015585615972648403,2.242534672314278e-05,03_10__14_51_06,0.004437,
10/03/2020 14:51:11,1,2.472,2.472021304079387,0.00014912855570950134,0.0,03_10__14_51_06,0.00444,
10/03/2020 14:51:11,1,2.472,2.4720202388754173,0.00014268407169489404,2.0238875417355473e-05,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720192269316463,0.00013651121469246706,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.472018265585064,0.00013059893321104444,1.8265585064014545e-05,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.472017352305811,0.00012493660184103735,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.47201648469052,0.00011951400627499448,1.6484690520179868e-05,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.472015660455994,0.00011432132876095552,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720148774331943,0.00010934913398262186,1.4877433194282474e-05,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720141335615344,0.00010458835536021364,0.0,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472013426883458,0.00010003028176510078,1.3426883457956507e-05,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720127555392852,9.566654464110866e-05,0.0,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.472012117762321,9.148910552510966e-05,1.2117762321128822e-05,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472011511874205,8.749024395910447e-05,0.0,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.472010936280495,8.366254578589812e-05,1.0936280494977524e-05,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720103894664702,7.999889182011576e-05,0.0,03_10__14_51_06,0.004461,
10/03/2020 14:51:11,1,2.472,2.4720098699931468,7.649244688644911e-05,9.869993146782718e-06,03_10__14_51_06,0.004499,
10/03/2020 14:51:11,1,2.472,2.4720093764934896,7.313664921660883e-05,0.0,03_10__14_51_06,0.004472,
10/03/2020 14:51:11,1,2.472,2.472008907668815,6.992520019652869e-05,8.90766881500582e-06,03_10__14_51_06,0.004436,
10/03/2020 14:51:11,1,2.472,2.472008462285374,6.685205445541281e-05,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720080391711057,6.391141028792719e-05,8.039171105700404e-06,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720076372125503,6.109770040104937e-05,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.472007255351923,5.840558297713731e-05,7.255351922808018e-06,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.472006892584327,5.582993304462271e-05,0.0,03_10__14_51_06,0.004436,
10/03/2020 14:51:11,1,2.472,2.4720065479551105,5.336583414792005e-05,6.547955110569603e-06,03_10__14_51_06,0.004436,
10/03/2020 14:51:11,1,2.472,2.472006220557355,5.100857030827388e-05,0.0,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472005909529487,4.875361826721476e-05,5.909529487091447e-06,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720056140530127,4.659664000448865e-05,0.0,03_10__14_51_06,0.004431,
10/03/2020 14:51:11,1,2.472,2.472005333350362,4.453347552237599e-05,5.333350362235478e-06,03_10__14_51_06,0.004463,
10/03/2020 14:51:11,1,2.472,2.472005066682844,4.256013588845449e-05,0.0,03_10__14_51_06,0.004467,
10/03/2020 14:51:11,1,2.472,2.472004813348702,4.067279652912365e-05,4.813348701837583e-06,03_10__14_51_06,0.004436,
10/03/2020 14:51:11,1,2.472,2.472004572681267,3.886779076601586e-05,0.0,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.4720043440472037,3.7141603587901586e-05,4.3440472037303834e-06,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720041268448436,3.549086565068814e-05,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.472003920502601,3.3912347498215183e-05,3.920502601229003e-06,03_10__14_51_06,0.004437,
10/03/2020 14:51:11,1,2.472,2.4720037244774713,3.2402953996870575e-05,0.0,03_10__14_51_07,0.004436,
10/03/2020 14:51:11,1,2.472,2.4720035382535976,3.0959718976910444e-05,3.5382535976680174e-06,03_10__14_51_07,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720033613409176,2.957980007394527e-05,0.0,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720031932738715,2.8260473763825456e-05,3.193273871548996e-06,03_10__14_51_07,0.004434,
10/03/2020 14:51:11,1,2.472,2.472003033610178,2.6999130584542752e-05,0.0,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.472002881929669,2.5793270538772095e-05,2.8819296691295904e-06,03_10__14_51_07,0.004431,
10/03/2020 14:51:11,1,2.472,2.4720027378331855,2.4640498671108263e-05,0.0,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.472002600941526,2.3538520813860555e-05,2.600941526154088e-06,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.47200247089445,2.2485139495664286e-05,0.0,03_10__14_51_07,0.004431,
10/03/2020 14:51:11,1,2.472,2.4720023473497275,2.1478250007255214e-05,2.3473497274828503e-06,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.472002229982241,2.0515836618946778e-05,0.0,03_10__14_51_07,0.004437,
10/03/2020 14:51:11,1,2.472,2.472002118483129,1.9595968944445496e-05,2.118483128921156e-06,03_10__14_51_07,0.004437,
10/03/2020 14:51:11,1,2.472,2.4720020125589723,1.8716798445841424e-05,0.0,03_10__14_51_07,0.004457,
10/03/2020 14:51:11,1,2.472,2.4720019119310237,1.7876555074735538e-05,1.9119310237236675e-06,03_10__14_51_07,0.004463,
10/03/2020 14:51:11,1,2.472,2.4720018163344726,1.7073544044628965e-05,0.0,03_10__14_51_07,0.004455,
10/03/2020 14:51:11,1,2.472,2.472001725517749,1.6306142729853984e-05,1.7255177491293239e-06,03_10__14_51_07,0.004434,
10/03/2020 14:51:11,1,2.472,2.472001639241862,1.557279768645159e-05,0.0,03_10__14_51_07,0.004431,
10/03/2020 14:51:11,1,2.472,2.4720015572797687,1.487202179056369e-05,1.5572797686935758e-06,03_10__14_51_07,0.004433,
10/03/2020 14:51:11,1,2.472,2.47200147941578,1.420239149004068e-05,0.0,03_10__14_51_07,0.004433,
10/03/2020 14:51:11,1,2.472,2.472001405444991,1.3562544165091339e-05,1.4054449910538835e-06,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720013351727417,1.2951175593921824e-05,0.0,03_10__14_51_07,0.004471,
10/03/2020 14:51:11,1,2.472,2.4720012684141044,1.236703751944654e-05,1.2684141044161379e-06,03_10__14_51_07,0.00446,
10/03/2020 14:51:11,1,2.472,2.4720012049933993,1.180893531343842e-05,0.0,03_10__14_51_07,0.004439,
10/03/2020 14:51:11,1,2.472,2.472001144743729,1.1275725734223615e-05,1.1447437291423057e-06,03_10__14_51_07,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720010875065426,1.0766314774642253e-05,0.0,03_10__14_51_07,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720010331312157,1.027965559669457e-05,1.0331312156885986e-06,03_10__14_51_07,0.004433,
10/03/2020 14:51:11,1,2.472,2.472000981474655,9.81474654960394e-06,0.0,03_10__14_51_07,0.004431,
10/03/2020 14:51:11,1,2.472,2.4720009324009222,9.370629268236187e-06,9.324009222488883e-07,03_10__14_51_07,0.004434,
10/03/2020 14:51:11,1,2.472,2.472000885780876,8.94638684863453e-06,0.0,03_10__14_51_07,0.004433,
10/03/2020 14:51:11,1,2.472,2.472000841491832,8.541142097813568e-06,8.414918322152687e-07,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720007994172404,8.154055854943123e-06,0.0,03_10__14_51_07,0.004492,
10/03/2020 14:51:11,1,2.472,2.472000759446378,7.784325381107417e-06,7.594463782290006e-07,03_10__14_51_07,0.004441,
10/03/2020 14:51:11,1,2.472,2.472000721474059,7.431182815010152e-06,0.0,03_10__14_51_07,0.004453,
10/03/2020 14:51:11,1,2.472,2.472000685400356,7.093893692060963e-06,6.854003560263777e-07,03_10__14_51_07,0.004441,
10/03/2020 14:51:11,1,2.472,2.472000651130338,6.7717555243625065e-06,0.0,03_10__14_51_07,0.004438,
10/03/2020 14:51:11,1,2.472,2.472000618573821,6.464096439197082e-06,6.185738210540137e-07,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.47200058764513,6.170273873731742e-06,0.0,03_10__14_51_07,0.004431,
10/03/2020 14:51:11,1,2.472,2.4720005582628732,5.889673323708283e-06,5.582628732625494e-07,03_10__14_51_07,0.004431,
10/03/2020 14:51:11,1,2.472,2.4720005303497294,5.621707143996179e-06,0.0,03_10__14_51_07,0.004432,
10/03/2020 14:51:11,1,2.472,2.472000503832243,5.365813398948235e-06,5.038322430372943e-07,03_10__14_51_07,0.004431,
10/03/2020 14:51:11,1,2.472,2.4720004786406307,5.121454760535102e-06,0.0,03_10__14_51_07,0.00443,
10/03/2020 14:51:11,1,2.472,2.472000454708599,4.888117452469244e-06,4.547085992179234e-07,03_10__14_51_07,0.004433,
10/03/2020 14:51:12,1,2.472,2.472000431973169,4.665310238307522e-06,0.0,03_10__14_51_07,0.004434,
10/03/2020 14:51:12,1,2.472,2.472000410374511,4.45256345193302e-06,4.1037451081749055e-07,03_10__14_51_07,0.004432,
10/03/2020 14:51:12,1,2.472,2.4720003898557854,4.2494280686079715e-06,0.0,03_10__14_51_07,0.004434,
10/03/2020 14:51:12,1,2.472,2.4720003703629962,4.055474814991146e-06,3.703629962714672e-07,03_10__14_51_07,0.004445,
10/03/2020 14:51:12,1,2.472,2.4720003518448466,3.870293316571145e-06,0.0,03_10__14_51_07,0.004444,
10/03/2020 14:51:12,1,2.472,2.4720003342526042,3.6934912809556658e-06,3.3425260426156456e-07,03_10__14_51_07,0.004433,
10/03/2020 14:51:12,1,2.472,2.472000317539974,3.5246937156014252e-06,0.0,03_10__14_51_07,0.004432,
10/03/2020 14:51:12,1,2.472,2.472000301662975,3.363542178573558e-06,3.0166297504408135e-07,03_10__14_51_07,0.004454,
10/03/2020 14:51:12,1,2.472,2.472000286579826,3.209694060949482e-06,0.0,03_10__14_51_07,0.004465,
