Time,Count,Reading,Average,Ac Average,Time,Time Diff,
10/03/2020 12:15:59,1,3.237,2.496988794868172,0.6239738202218943,03_10__12_15_47,0.009924,
10/03/2020 12:15:59,1,1.731,2.4586893551247635,0.6291595969670377,03_10__12_15_47,0.009916,
10/03/2020 12:15:59,1,3.219,2.496704887368525,0.6338163727502596,03_10__12_15_47,0.009918,
10/03/2020 12:15:59,1,1.749,2.4593196430000988,0.6376415362627516,03_10__12_15_48,0.009915,
10/03/2020 12:15:59,1,3.201,2.4964036608500937,0.6409892764071093,03_10__12_15_48,0.00992,
10/03/2020 12:15:59,1,1.77,2.460083477807589,0.6434439864771333,03_10__12_15_48,0.009916,
10/03/2020 12:15:59,1,3.177,2.4959293039172095,0.6453253219574162,03_10__12_15_48,0.009953,
10/03/2020 12:15:59,1,1.788,2.460532838721349,0.6466856977956128,03_10__12_15_48,0.00992,
10/03/2020 12:15:59,1,3.156,2.4953061967852816,0.6473861030665681,03_10__12_15_48,0.009918,
10/03/2020 12:15:59,1,1.815,2.4612908869460175,0.6473313422605406,03_10__12_15_48,0.009915,
10/03/2020 12:15:59,1,3.129,2.4946763425987166,0.6466809580175777,03_10__12_15_48,0.009917,
10/03/2020 12:15:59,1,1.845,2.462192525468781,0.6452065363901379,03_10__12_15_48,0.009939,
10/03/2020 12:15:59,1,3.105,2.4943328991953417,0.643479564610864,03_10__12_15_48,0.009948,
10/03/2020 12:15:59,1,1.866,2.4629162542355747,0.6411513990920995,03_10__12_15_48,0.009923,
10/03/2020 12:15:59,1,3.078,2.493670441523796,0.6383103070613048,03_10__12_15_48,0.009921,
10/03/2020 12:15:59,1,1.896,2.4637869194476063,0.6347841376806198,03_10__12_15_48,0.009923,
10/03/2020 12:15:59,1,3.048,2.492997573475226,0.6307950521228275,03_10__12_15_48,0.009921,
10/03/2020 12:15:59,1,1.926,2.4646476948014646,0.6261876842567593,03_10__12_15_48,0.00992,
10/03/2020 12:15:59,1,3.018,2.4923153100613913,0.6211625345408518,03_10__12_15_48,0.009916,
10/03/2020 12:15:59,1,1.956,2.465499544558322,0.6155793850417253,03_10__12_15_48,0.009923,
10/03/2020 12:15:59,1,2.988,2.4916245673304056,0.6096191874231187,03_10__12_15_48,0.009931,
10/03/2020 12:15:59,1,1.986,2.466343338963885,0.603155395000157,03_10__12_15_48,0.009922,
10/03/2020 12:15:59,1,2.958,2.490926172015691,0.5963513166493646,03_10__12_15_48,0.009947,
10/03/2020 12:15:59,1,2.004,2.4665798634149065,0.5896627439876416,03_10__12_15_48,0.00996,
10/03/2020 12:15:59,1,2.937,2.490100870244161,0.5825245632760515,03_10__12_15_48,0.009921,
10/03/2020 12:15:59,1,2.04,2.4675958267319533,0.5747781264488466,03_10__12_15_48,0.009918,
10/03/2020 12:15:59,1,2.901,2.4892660353953557,0.5666259183566364,03_10__12_15_48,0.009921,
10/03/2020 12:15:59,1,2.076,2.468602733625588,0.557924759120084,03_10__12_15_48,0.009921,
10/03/2020 12:15:59,1,2.862,2.4882725969443085,0.5487148913168644,03_10__12_15_48,0.009944,
10/03/2020 12:15:59,1,2.1,2.468858967097093,0.5397220951058758,03_10__12_15_48,0.00996,
10/03/2020 12:15:59,1,2.841,2.4874660187422384,0.5304126894134701,03_10__12_15_48,0.00996,
10/03/2020 12:15:59,1,2.118,2.4689927178051265,0.5214416908330529,03_10__12_15_48,0.009979,
